2015-16,UTTARAKHAND,BAGESHWAR,259840,3.5,5.13,1093,27.73,0.76,80.69,69.59,93.2,2241
2015-16,UTTARAKHAND,ALMORA,621927,10.02,-1.73,1142,24.26,0.21,81.06,70.44,93.57,3144
2015-16,UTTARAKHAND,CHAMPAWAT,259315,14.79,15.49,981,18.25,0.52,80.73,68.81,92.65,1766
2015-16,UTTARAKHAND,NAINITAL,955128,38.94,25.2,933,20.03,0.79,84.85,78.21,91.09,4251
2015-16,UTTARAKHAND,UDHAM SINGH NAGAR,1648367,35.58,33.4,919,14.45,7.46,74.44,65.73,82.48,2542
2015-16,UTTARAKHAND,HARDWAR,1927029,37.77,33.16,879,21.76,0.33,74.62,65.96,82.26,2360
2015-16,HARYANA,PANCHKULA,558890,54.87,19.32,870,18.14,0,83.44,77.48,88.65,898
2015-16,HARYANA,AMBALA,1136784,44.38,12.06,882,26.26,0,82.89,76.64,88.47,1574
2015-16,HARYANA,YAMUNANAGAR,1214162,38.94,16.56,877,25.26,0,78.93,71.99,85.06,1768
2015-16,HARYANA,KURUKSHETRA,964231,28.93,16.81,889,22.3,0,76.7,69.18,83.46,1530
2015-16,HARYANA,KAITHAL,1072861,21.97,13.39,880,23.04,0,70.56,60.69,79.33,2317
2015-16,HARYANA,KARNAL,1506323,30.27,18.22,886,22.56,0,76.44,68.29,83.73,2520
2015-16,HARYANA,PANIPAT,1202811,45.97,24.33,861,17.11,0,77.46,68.23,85.45,1268
2015-16,HARYANA,SONIPAT,1480080,30.52,15.71,853,18.62,0,80.83,70.88,89.4,2122
2015-16,HARYANA,JIND,1332042,22.82,11.95,870,21.16,0,72.73,61.58,82.49,2702
2015-16,HARYANA,FATEHABAD,941522,19.04,16.79,903,30.19,0,69.13,59.29,78.1,2538
2015-16,HARYANA,SIRSA,1295114,24.75,15.98,896,29.91,0,70.35,61.16,78.64,4277
2015-16,HARYANA,HISAR,1742815,31.73,13.38,871,23.44,0,73.24,62.31,82.79,3983
2015-16,HARYANA,BHIWANI,1629109,19.8,14.32,884,20.87,0,76.74,64.8,87.39,4778
2015-16,HARYANA,ROHTAK,1058683,42.02,12.61,868,20.44,0,80.37,71.19,88.42,1745
2015-16,HARYANA,JHAJJAR,956907,25.39,8.73,861,17.79,0,80.83,70.96,89.44,1834
2015-16,HARYANA,MAHENDRAGARH,921680,14.43,13.43,894,16.95,0,78.87,65.25,91.28,1899
2015-16,HARYANA,REWARI,896129,25.82,17.09,898,20.28,0,82.23,70.54,92.92,1594
2015-16,HARYANA,GURGAON,1514085,68.82,73.93,853,13.07,0,84.44,77.64,90.27,1258
2015-16,HARYANA,FARIDABAD,1798954,79.44,31.75,871,12.37,0,83.04,75.17,89.94,741
2015-16,HARYANA,MEWAT,1089406,11.38,37.94,906,6.91,0,56.14,37.58,72.98,1507
2015-16,HARYANA,PALWAL,1040493,22.65,25.49,879,19.48,0,70.32,56.4,82.6,1359
2015-16,DELHI,NORTH WEST DELHI,3651261,32.44,27.63,862,19.07,0,84.66,78.76,89.74,443
2015-16,DELHI,NORTH DELHI,883418,17.79,13.04,871,18.66,0,86.81,81.92,91.06,61
2015-16,DELHI,NORTH EAST DELHI,2240749,36.44,26.73,886,16.67,0,82.8,76.51,88.39,62
2015-16,DELHI,EAST DELHI,1707725,17.91,16.68,883,16.46,0,88.75,84.55,92.47,63
2015-16,DELHI,NEW DELHI,133713,-25.35,-25.35,811,23.41,0,89.38,84.83,93.04,35
2015-16,DELHI,CENTRAL DELHI,578671,-10.48,-10.48,892,24.59,0,85.25,82.6,87.6,21
2015-16,DELHI,WEST DELHI,2531583,23.65,18.91,876,14.8,0,87.12,82.5,91.17,130
2015-16,DELHI,SOUTH WEST DELHI,2292363,40.44,30.62,836,13.89,0,88.81,83.07,93.62,421
2015-16,DELHI,SOUTH DELHI,2733752,29.22,20.59,859,15.48,0,87.03,80.99,92.2,247
2015-16,RAJASTHAN,GANGANAGAR,1969520,27.2,10.06,887,36.59,0.68,70.25,60.07,79.33,10978
2015-16,RAJASTHAN,HANUMANGARH,1779650,19.71,17.24,906,27.85,0.81,68.37,56.91,78.82,9656
2015-16,RAJASTHAN,BIKANER,2367745,33.95,41.42,903,20.88,0.33,65.92,53.77,76.9,30239
2015-16,RAJASTHAN,CHURU,2041172,28.24,6.1,938,22.15,0.55,67.46,54.25,79.95,13835
2015-16,RAJASTHAN,JHUNJHUNUN,2139658,22.91,11.81,950,16.88,1.95,74.72,61.15,87.88,5928
2015-16,RAJASTHAN,ALWAR,3671999,17.82,22.7,894,17.77,7.87,71.68,56.78,85.08,8380
2015-16,RAJASTHAN,BHARATPUR,2549121,19.41,21.32,877,21.87,2.12,71.16,54.63,85.7,5066
2015-16,RAJASTHAN,DHAULPUR,1207293,20.51,22.78,845,20.36,4.86,70.14,55.45,82.53,3033
2015-16,RAJASTHAN,KARAULI,1458459,14.99,20.57,858,24.31,22.28,67.34,49.18,82.96,5524
2015-16,RAJASTHAN,SAWAI MADHOPUR,1338114,19.9,19.79,894,20.87,21.4,66.19,47.8,82.72,4498
2015-16,RAJASTHAN,Dausa,1637226,12.38,24.31,904,21.68,26.51,69.17,52.33,84.54,3432
2015-16,RAJASTHAN,JAIPUR,6663971,52.51,26.91,909,15.14,7.97,76.44,64.63,87.27,11143
2015-16,RAJASTHAN,SIKAR,2677737,23.65,17.04,944,15.64,2.81,72.98,58.76,86.66,7732
2015-16,RAJASTHAN,NAGAUR,3309234,19.17,19.25,948,21.16,0.32,64.08,48.63,78.9,17718
2015-16,RAJASTHAN,JODHPUR,3685681,34.3,27.69,915,16.49,3.23,67.09,52.57,80.46,22850
2015-16,RAJASTHAN,JAISALMER,672008,13.28,32.22,849,14.8,6.33,58.04,40.23,73.09,38401
2015-16,RAJASTHAN,BARMER,2604453,7,32.55,900,16.76,6.77,57.49,41.03,72.32,28387
2015-16,RAJASTHAN,JALOR,1830151,8.3,26.31,951,19.53,9.77,55.58,38.73,71.83,10640
2015-16,RAJASTHAN,SIROHI,1037185,20.13,21.86,938,19.48,28.22,56.02,40.12,71.09,5136
2015-16,RAJASTHAN,PALI,2038533,22.56,11.99,987,19.54,7.1,63.23,48.35,78.16,12387
2015-16,RAJASTHAN,AJMER,2584913,40.09,18.48,950,18.51,2.46,70.46,56.42,83.93,8481
2015-16,RAJASTHAN,TONK,1421711,22.36,17.33,949,20.26,12.54,62.46,46.01,78.27,7194
2015-16,RAJASTHAN,BUNDI,1113725,19.94,15.7,922,18.97,20.57,62.31,47,76.52,5776
2015-16,RAJASTHAN,BHILWARA,2410459,21.29,19.7,969,16.94,9.52,62.71,47.93,77.16,10455
2015-16,RAJASTHAN,RAJSAMAND,1158283,15.93,17.35,988,12.81,13.9,63.93,48.44,79.52,4655
2015-16,RAJASTHAN,UDAIPUR,3067549,19.85,23.66,958,6.14,49.71,62.74,49.1,75.91,11724
2015-16,RAJASTHAN,DUNGARPUR,1388906,6.39,25.39,990,3.76,70.83,60.78,46.98,74.66,3770
2015-16,RAJASTHAN,BANSWARA,1798194,7.11,26.58,979,4.46,76.38,57.2,43.47,70.8,4522
2015-16,RAJASTHAN,CHITTAURGARH,1544392,18.47,16.09,970,16.2,13.05,62.51,46.98,77.74,7822
2015-16,RAJASTHAN,KOTA,1950491,60.3,24.35,906,20.78,9.42,77.48,66.32,87.63,5217
2015-16,RAJASTHAN,BARAN,1223921,20.79,19.8,926,18.09,22.64,67.38,52.48,81.23,6992
2015-16,RAJASTHAN,JHALAWAR,1411327,16.26,19.57,945,17.26,12.91,62.13,47.06,76.47,6219
2015-16,RAJASTHAN,PRATAPGARH (RAJ,868231,8.26,22.84,982,6.96,63.42,56.3,42.4,70.13,4449
2015-16,UTTAR PRADESH,SAHARANPUR,3464228,30.71,19.59,887,22.05,0.03,72.03,63.3,79.77,3689
2015-16,UTTAR PRADESH,MUZAFFARNAGAR,4138605,28.76,16.8,886,13.55,0.01,70.11,60,79.11,4008
2015-16,UTTAR PRADESH,BIJNOR,3683896,25.13,17.64,913,21.38,0.08,70.43,61.45,78.7,4561
2015-16,UTTAR PRADESH,MORADABAD,4773138,33.01,25.25,903,15.33,0.01,58.67,49.63,66.83,3718
2015-16,UTTAR PRADESH,RAMPUR,2335398,25.21,21.4,905,13.18,0.02,55.08,46.19,63.1,2367
2015-16,UTTAR PRADESH,JYOTIBA PHULE NAGAR,1838771,24.83,22.66,907,17.28,0.01,65.7,53.77,76.53,2249
2015-16,UTTAR PRADESH,MEERUT,3447405,51.13,15.01,885,18.12,0.1,74.8,65.69,82.91,2559
2015-16,UTTAR PRADESH,BAGHPAT,1302156,21.05,11.87,858,11.44,0,73.54,61.22,84.17,1321
2015-16,UTTAR PRADESH,GHAZIABAD,4661452,67.46,41.66,878,16.52,0.09,85,81.42,88.16,1179
2015-16,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1674714,59.56,39.32,852,13.11,0.13,82.2,72.78,90.23,1282
2015-16,UTTAR PRADESH,BULANDSHAHR,3498507,24.8,20.09,892,20.74,0.01,70.23,56.6,82.52,4512
2015-16,UTTAR PRADESH,ALIGARH,3673849,33.11,22.78,876,20.56,0.02,69.61,57.48,80.24,3650
2015-16,UTTAR PRADESH,HATHRAS,1565678,21.31,17.19,870,24.77,0.02,73.1,60.79,83.83,1840
2015-16,UTTAR PRADESH,MATHURA,2541894,29.66,22.53,858,19.89,0.06,72.65,58.93,84.39,3340
2015-16,UTTAR PRADESH,AGRA,4380793,45.87,21,859,22.43,0.16,69.44,59.16,78.32,4041
2015-16,UTTAR PRADESH,FIROZABAD,2496761,33.33,21.62,867,18.97,0.1,74.6,64.8,83.08,2407
2015-16,UTTAR PRADESH,ETAH,1761152,15.24,12.77,863,15.84,0.01,73.27,61.72,83.21,2431
2015-16,UTTAR PRADESH,MAINPURI,1847194,15.39,15.69,876,19.71,0.03,78.26,68.35,86.93,2760
2015-16,UTTAR PRADESH,BUDAUN,3712738,17.37,20.96,859,16.91,0,52.91,41.76,62.39,5168
2015-16,UTTAR PRADESH,BAREILLY,4465344,34.99,23.4,883,12.53,0.07,60.52,50.35,69.47,4120
2015-16,UTTAR PRADESH,PILIBHIT,2037225,17.43,23.83,889,16.42,0.08,63.58,52.43,73.46,3686
2015-16,UTTAR PRADESH,SHAHJAHANPUR,3002376,19.7,17.84,865,17.72,0.02,61.61,51.73,70.09,4388
2015-16,UTTAR PRADESH,KHERI,4013634,11.49,25.14,887,26.4,1.33,62.71,52.62,71.58,7680
2015-16,UTTAR PRADESH,SITAPUR,4474446,11.84,23.62,879,32.26,0.04,63.38,52.8,72.61,5743
2015-16,UTTAR PRADESH,HARDOI,4091380,13.22,20.39,856,31.14,0.01,68.89,59.17,77.2,5986
2015-16,UTTAR PRADESH,UNNAO,3110595,17.14,15.19,901,30.52,0.09,68.29,58.54,77.06,4558
2015-16,UTTAR PRADESH,LUCKNOW,4588455,66.2,25.79,906,20.66,0.16,79.33,73.88,84.27,2528
2015-16,UTTAR PRADESH,RAE BARELI,3404004,9.05,18.51,941,30.26,0.05,69.04,58.06,79.39,4609
2015-16,UTTAR PRADESH,FARRUKHABAD,1887577,22,20.2,874,16.59,0.01,70.57,60.51,79.34,2181
2015-16,UTTAR PRADESH,KANNAUJ,1658005,16.92,19.37,879,18.71,0,74.01,64.46,82.36,2093
2015-16,UTTAR PRADESH,ETAWAH,1579160,23.2,17.95,867,24.55,0.01,79.99,71.16,87.64,2311
2015-16,UTTAR PRADESH,AURAIYA,1372287,17.07,16.3,864,28.39,0.01,80.25,71.97,87.37,2016
2015-16,UTTAR PRADESH,KANPUR DEHAT,1795092,9.66,14.82,862,25.64,0.05,77.52,68.48,85.27,3021
2015-16,UTTAR PRADESH,KANPUR NAGAR,4572951,65.93,9.72,852,17.83,0.08,81.31,76.89,85.07,3155
2015-16,UTTAR PRADESH,JALAUN,1670718,25.06,14.87,865,27.7,0.05,75.16,63.88,84.89,4565
2015-16,UTTAR PRADESH,JHANSI,2000755,41.78,14.66,885,28.15,0.19,76.37,64.88,86.58,5024
2015-16,UTTAR PRADESH,LALITPUR,1218002,14.38,24.57,905,19.69,5.86,64.95,52.26,76.41,5039
2015-16,UTTAR PRADESH,HAMIRPUR (U,1104021,18.96,5.78,860,21.84,0.04,70.16,57.19,81.27,4021
2015-16,UTTAR PRADESH,MAHOBA,876055,21.19,23.66,880,25.22,0.07,66.94,54.65,77.72,3144
2015-16,UTTAR PRADESH,BANDA,1799541,15.35,17.06,863,21.56,0.01,68.11,54.95,79.38,4408
2015-16,UTTAR PRADESH,CHITRAKOOT,990626,9.73,29.29,879,26.89,0.04,66.52,54.03,77.42,3216
2015-16,UTTAR PRADESH,FATEHPUR,2632684,12.25,14.05,900,24.75,0.01,68.78,57.76,78.69,4152
2015-16,UTTAR PRADESH,PRATAPGARH,3173752,5.54,16.2,994,22.1,0.02,73.1,60.99,85.29,3717
2015-16,UTTAR PRADESH,KAUSHAMBI,1596909,7.79,23.49,905,34.72,0.01,63.69,50.76,75.35,1779
2015-16,UTTAR PRADESH,ALLAHABAD,5959798,24.78,20.74,902,22,0.13,74.41,62.67,85,5482
2015-16,UTTAR PRADESH,BARABANKI,3257983,10.14,21.86,908,26.52,0.02,63.76,54.1,72.49,4402
2015-16,UTTAR PRADESH,FAIZABAD,2468371,13.89,18.16,961,22.46,0.04,70.63,60.72,80.21,2341
2015-16,UTTAR PRADESH,AMBEDKAR NAGAR,2398709,11.74,18.35,976,24.65,0.03,74.37,64.62,83.95,2350
2015-16,UTTAR PRADESH,Sultanpur,3790922,5.28,17.92,978,22.43,0.02,71.14,60.17,81.99,4436
2015-16,UTTAR PRADESH,BAHRAICH,3478257,8.26,46.08,891,14.6,0.32,51.1,40.76,60.23,5237
2015-16,UTTAR PRADESH,SHRAWASTI,1114615,3.45,-5.25,875,16.95,0.5,49.13,37.07,59.55,1640
2015-16,UTTAR PRADESH,BALRAMPUR (U,2149066,7.74,27.74,922,12.9,1.16,51.76,40.92,61.66,3349
2015-16,UTTAR PRADESH,GONDA,3431386,6.56,24.07,922,15.49,0.03,61.16,49.13,72.23,4003
2015-16,UTTAR PRADESH,SIDDHARTHNAGAR,2553526,6.28,25.17,970,15.97,0.47,61.81,49.61,73.79,2895
2015-16,UTTAR PRADESH,BASTI,2461056,5.61,18.05,959,20.86,0.15,69.69,58.35,80.65,2688
2015-16,UTTAR PRADESH,SANT KABIR NAGAR,1714300,7.47,20.71,969,21.52,0.09,69.01,56.99,80.72,1646
2015-16,UTTAR PRADESH,MAHARAJGANJ,2665292,5.06,22.61,938,18.36,0.61,64.3,50.14,77.62,2952
2015-16,UTTAR PRADESH,GORAKHPUR,4436275,18.78,17.69,944,21.08,0.41,73.25,61.54,84.38,3321
2015-16,UTTAR PRADESH,KUSHINAGAR,3560830,4.72,23.08,955,15.27,2.25,67.66,54.74,80.1,2905
2015-16,UTTAR PRADESH,DEORIA,3098637,10.23,14.23,1013,15.11,3.54,73.53,61.34,86.07,2540
2015-16,UTTAR PRADESH,AZAMGARH,4616509,8.52,17.17,1017,25.39,0.2,72.69,62.65,83.08,4054
2015-16,UTTAR PRADESH,MAU,2205170,22.66,18.94,978,21.51,1.04,75.16,65.59,84.61,1713
2015-16,UTTAR PRADESH,BALLIA,3223642,9.43,16.73,933,15.27,3.4,73.82,61.72,85.19,2981
2015-16,UTTAR PRADESH,JAUNPUR,4476072,7.45,14.43,1018,22.04,0.11,73.66,61.7,86.06,4038
2015-16,UTTAR PRADESH,GHAZIPUR,3622727,7.56,19.26,951,20.07,0.79,74.27,62.29,85.77,3377
2015-16,UTTAR PRADESH,CHANDAULI,1952713,12.55,18.83,913,22.88,2.14,73.86,63.07,83.58,2541
2015-16,UTTAR PRADESH,VARANASI,3682194,43.43,17.32,909,13.24,0.78,77.05,68.2,85.12,1535
2015-16,UTTAR PRADESH,SAMBHAL (BHIM NAGAR),0,0,0,0,0,0,0,0,0,0
2015-16,UTTAR PRADESH,MIRZAPUR,2494533,13.89,17.89,900,26.48,0.81,70.38,58.77,80.83,4405
2015-16,UTTAR PRADESH,SONBHADRA,1862612,16.89,27.27,913,22.64,20.67,66.18,54.11,77.19,6905
2015-16,UTTAR PRADESH,BHADOI,1554203,14.73,14.81,950,22.37,0.12,71.1,57.79,83.87,1015
2015-16,UTTAR PRADESH,KANSHIRAM NAGAR,1438156,20.05,17.05,879,17.7,0.01,62.3,50.2,72.91,1955
2015-16,UTTAR PRADESH,AMETHI - CSM NAGAR,0,0,0,0,0,0,0,0,0,0
2015-16,UTTAR PRADESH,SHAMLI (PRABUDH NAGAR),0,0,0,0,0,0,0,0,0,0
2015-16,UTTAR PRADESH,HAPUR (PANCHSHEEL NAGAR),0,0,0,0,0,0,0,0,0,0
2015-16,BIHAR,PASHCHIM CHAMPARAN,3922780,10.04,28.89,906,14.08,6.35,58.06,46.79,68.16,5228
2015-16,BIHAR,PURBA CHAMPARAN,5082868,7.85,29.01,901,12.74,0.24,58.26,47.36,68.02,3968
2015-16,BIHAR,SHEOHAR,656916,4.28,27.32,890,14.73,0.05,56,47.25,63.72,349
2015-16,BIHAR,SITAMARHI,3419622,5.58,27.47,899,11.85,0.09,53.53,43.4,62.56,2294
2015-16,BIHAR,MADHUBANI,4476044,3.68,25.19,925,13.09,0.09,60.9,48.3,72.53,3501
2015-16,BIHAR,SUPAUL,2228397,4.74,28.62,925,15.89,0.46,59.65,46.63,71.65,2425
2015-16,BIHAR,ARARIA,2806200,6.01,30,921,13.61,1.38,55.1,45.18,64.15,2830
2015-16,BIHAR,KISHANGANJ,1690948,9.68,30.44,946,6.69,3.8,57.04,47.98,65.56,1884
2015-16,BIHAR,PURNIA,3273127,10.41,28.66,930,11.98,4.27,52.49,43.19,61.09,3229
2015-16,BIHAR,KATIHAR,3068149,8.91,28.23,916,8.57,5.86,53.56,45.37,60.99,3057
2015-16,BIHAR,MADHEPURA,1994618,4.42,30.65,914,17.3,0.63,53.78,42.75,63.82,1788
2015-16,BIHAR,SAHARSA,1897102,8.18,25.79,906,16.69,0.32,54.57,42.73,65.22,1687
2015-16,BIHAR,DARBHANGA,3921971,9.69,19,910,15.64,0.07,58.26,46.88,68.58,2279
2015-16,BIHAR,MUZAFFARPUR,4778610,9.83,27.54,898,15.66,0.13,65.68,56.82,73.61,3172
2015-16,BIHAR,GOPALGANJ,2558037,6.32,18.83,1015,12.49,2.37,67.04,56.03,78.38,2033
2015-16,BIHAR,SIWAN,3318176,5.49,22.25,984,11.61,2.61,71.59,60.35,82.77,2219
2015-16,BIHAR,SARAN,3943098,8.93,21.37,949,12,0.93,68.57,56.89,79.71,2641
2015-16,BIHAR,VAISHALI,3495249,6.65,28.58,892,21.12,0.07,68.56,59.1,77,2036
2015-16,BIHAR,SAMASTIPUR,4254782,3.46,25.33,909,18.85,0.04,63.81,53.52,73.09,2904
2015-16,BIHAR,BEGUSARAI,2954367,19.19,25.75,894,14.55,0.05,66.23,57.1,74.36,1918
2015-16,BIHAR,KHAGARIA,1657599,5.26,29.46,883,14.83,0.04,60.87,52.16,68.51,1486
2015-16,BIHAR,BHAGALPUR,3032226,19.79,25.13,879,10.49,2.21,64.96,56.49,72.3,2569
2015-16,BIHAR,BANKA,2029339,3.52,26.14,907,12.18,4.44,60.12,49.4,69.76,3020
2015-16,BIHAR,MUNGER,1359054,28.3,19.45,879,13.44,1.57,73.3,65.53,80.06,1419
2015-16,BIHAR,LAKHISARAI,1000717,14.29,24.74,900,15.31,0.83,64.95,54.89,73.98,1228
2015-16,BIHAR,SHEIKHPURA,634927,17.14,20.82,926,20.6,0.1,65.96,54.93,76.14,689
2015-16,BIHAR,NALANDA,2872523,15.93,21.18,921,21.12,0.05,66.41,54.76,77.11,2355
2015-16,BIHAR,PATNA,5772804,43.48,22.34,892,15.77,0.16,72.47,63.72,80.28,3202
2015-16,BIHAR,BHOJPUR,2720155,14.29,21.27,900,15.59,0.51,72.79,60.2,84.08,2395
2015-16,BIHAR,BUXAR,1707643,9.61,21.77,922,14.75,1.57,71.77,59.84,82.78,1703
2015-16,BIHAR,KAIMUR (BHABUA),1626900,4.02,27.54,919,22.69,3.57,71.01,59.56,81.49,3332
2015-16,BIHAR,ROHTAS,2962593,14.43,20.22,914,18.57,1.07,75.59,64.95,85.29,3881
